product_name,city,price,price_unit,date,market_name,source
"Cucumbers","Suzhou",4.27,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.65,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pork","Suzhou",27.43,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.72,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",4.38,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pork","Suzhou",27.33,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.65,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",3.87,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Chicken","Suzhou",16.46,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",6.24,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.84,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",6.39,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",3.65,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Corn","Suzhou",2.97,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",8.06,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",6.14,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",4.03,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",8.48,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.62,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",39.38,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",5.94,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.27,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.79,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",3.25,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",7.57,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",4.13,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",6.2,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Chicken","Suzhou",18.99,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.4,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",3.89,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",40.04,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",5.44,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",8.07,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",6.01,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",6.23,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",4.55,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",7.13,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",3.38,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",3.01,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Suzhou",3.82,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Chicken","Suzhou",18.45,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",4.35,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.77,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",7.17,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.79,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",3.16,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",41.18,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Suzhou",4.53,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",39.49,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Corn","Suzhou",3.49,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.47,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",2.99,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",42.97,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",3.87,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",6.14,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",6.64,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Chicken","Suzhou",17.39,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",45.21,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",2.77,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",7.85,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",7.52,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",2.93,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",4.57,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Suzhou",3.84,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",6.08,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",3.63,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.45,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",8.64,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",3.58,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.85,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.41,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pork","Suzhou",26.24,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",3.26,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",2.67,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",3.93,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Suzhou",4.47,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",4.25,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",6.11,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.8,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",41.26,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pork","Suzhou",23.95,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Suzhou",3.83,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Chicken","Suzhou",16.81,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Corn","Suzhou",3.02,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",8.19,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pork","Suzhou",28.17,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",4.08,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Wheat","Suzhou",3.24,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Chicken","Suzhou",18.11,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",3.29,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",39.11,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Corn","Suzhou",2.93,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Corn","Suzhou",2.92,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Suzhou",4.43,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",4.02,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",6.82,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",4.11,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Chicken","Suzhou",16.17,"CNY/kg",2025-11-05,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",42.38,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",4.59,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3.24,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",5.43,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",5.91,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",2.91,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",42.93,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.39,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.81,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",7.2,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",19.03,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.42,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",7.99,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",6.04,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3.5,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3.17,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",44.13,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",16.37,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",5.61,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",4.51,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",4.5,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",4.67,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.82,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",40.66,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",3.03,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",17.75,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.57,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.48,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",18.69,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",8.61,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",3.32,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.68,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",5.35,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",43.74,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",6.29,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",27.29,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",2.98,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.82,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",7.6,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3.31,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.44,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",16.34,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",6.22,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",7.2,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",7.2,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",4.19,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",6.27,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",6.06,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",6.54,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",5.37,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",43.88,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",4.37,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",18.02,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",4.06,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",26.71,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",4.57,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",4.02,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",25.6,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",3.55,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3.57,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",27.84,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",7.5,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.52,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",42.42,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.93,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",3.93,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",46.07,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.78,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",4.12,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",24.17,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",3.55,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3.39,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",16.02,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.48,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",8.58,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",16.14,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",3.89,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",4.14,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",26.54,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",26.82,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",4.03,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.67,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.9,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",3.57,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",2.84,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",4.08,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Beef","Taizhou",38.45,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Wheat","Taizhou",3.37,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",5.55,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",26.42,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",5.48,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Taizhou",6.03,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",3.15,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.51,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",2.69,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",4.46,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Taizhou",4.35,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pears","Taizhou",6.92,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",8.65,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3.2,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",8.36,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",7.97,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Corn","Taizhou",3.48,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",4.3,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Apples","Taizhou",8.09,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Chicken","Taizhou",15.61,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",3.85,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",2.84,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",3.83,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Pork","Taizhou",23.92,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",3.49,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",4.1,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cabbage","Taizhou",2.49,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Carrots","Taizhou",3.61,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Potatoes","Taizhou",3.3,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Taizhou",4.07,"CNY/kg",2025-11-05,"Taizhou Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",4.72,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pork","Wuxi",25.24,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",3.88,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",17.14,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",19.44,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",19.59,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",3.04,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.61,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.69,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.7,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",7.93,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",5.94,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",4.62,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.4,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",4.38,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",3.54,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",7.53,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",6.66,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",6.48,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",2.83,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",7.21,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.84,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",4.78,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",41.59,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",2.88,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",4.56,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",4.64,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",18.32,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",42.38,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.93,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.83,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pork","Wuxi",28.22,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pork","Wuxi",25.52,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",7.44,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
